x,y,STATION_NAME,STN_ID,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.2.22,2019-02-22 00:00:00,QC,2019,2,22,-5.7,,-10.7,,-0.7,,0,,,,,M,29,,25,,36,,0,,23.7,,54,,87,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.2.23,2019-02-23 00:00:00,QC,2019,2,23,-6.3,,-13.6,,1.1,,0,,,,,M,28,,,,,,0,,24.3,,47,,92,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.2.24,2019-02-24 00:00:00,QC,2019,2,24,1.1,,-2.1,,4.4,,14.2,,,,,M,27,,22,,62,,0,,16.9,,59,,94,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.2.25,2019-02-25 00:00:00,QC,2019,2,25,-5.2,,-12.3,,2,,0.2,,,,,M,22,,29,,79,,0,,23.2,,54,,76,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.2.26,2019-02-26 00:00:00,QC,2019,2,26,-15.2,,-18.1,,-12.3,,0.2,,,,,M,22,,29,,52,,0,,33.2,,42,,59,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.2.27,2019-02-27 00:00:00,QC,2019,2,27,-16.7,,-20.5,,-12.9,,0,,,,,M,22,,,,,,0,,34.7,,41,,68,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.2.28,2019-02-28 00:00:00,QC,2019,2,28,-14.4,,-20.9,,-7.8,,0,,,,,M,22,,,,,,0,,32.4,,49,,81,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.1,2019-03-01 00:00:00,QC,2019,3,1,-10.1,,-16.6,,-3.6,,0,,,,,M,22,,,,,,0,,28.1,,39,,77,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.2,2019-03-02 00:00:00,QC,2019,3,2,-7,,-11.8,,-2.2,,0,,,,,M,21,,,,,,0,,25,,51,,92,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.3,2019-03-03 00:00:00,QC,2019,3,3,-3.5,,-6.3,,-0.7,,0,,,,,M,21,,,,,,0,,21.5,,57,,93,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.4,2019-03-04 00:00:00,QC,2019,3,4,-6.4,,-10.1,,-2.7,,0,,,,,M,21,,24,,47,,0,,24.4,,30,,95,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.5,2019-03-05 00:00:00,QC,2019,3,5,-10.8,,-13.9,,-7.6,,0.2,,,,,M,21,,25,,40,,0,,28.8,,51,,85,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.6,2019-03-06 00:00:00,QC,2019,3,6,-12.5,,-16.9,,-8.2,,0,,,,,M,23,,25,,38,,0,,30.5,,42,,81,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.7,2019-03-07 00:00:00,QC,2019,3,7,-13.3,,-18.8,,-7.8,,0,,,,,M,22,,25,,37,,0,,31.3,,41,,82,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.8,2019-03-08 00:00:00,QC,2019,3,8,-6.8,,-12.3,,-1.4,,0,,,,,M,22,,22,,44,,0,,24.8,,45,,69,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.9,2019-03-09 00:00:00,QC,2019,3,9,-5.2,,-9.3,,-1.2,,0,,,,,M,22,,,,,,0,,23.2,,31,,73,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.10,2019-03-10 00:00:00,QC,2019,3,10,-1.6,,-7.2,,3.9,,18.1,,,,,M,22,,13,,49,,0,,19.6,,50,,98,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.11,2019-03-11 00:00:00,QC,2019,3,11,0.6,,-2.4,,3.5,,0.2,,,,,M,29,,25,,59,,0,,17.4,,63,,89,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.12,2019-03-12 00:00:00,QC,2019,3,12,-3.6,,-6,,-1.2,,0,,,,,M,26,,26,,43,,0,,21.6,,51,,76,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.13,2019-03-13 00:00:00,QC,2019,3,13,-1.7,,-5.8,,2.4,,0.9,,,,,M,26,,,,,,0,,19.7,,60,,97,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.14,2019-03-14 00:00:00,QC,2019,3,14,3.5,,-0.7,,7.7,,0,,,,,M,27,,,,,,0,,14.5,,55,,97,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.15,2019-03-15 00:00:00,QC,2019,3,15,6.8,,3.4,,10.2,,1.6,,,,,M,19,,23,,54,,0,,11.2,,57,,93,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.16,2019-03-16 00:00:00,QC,2019,3,16,-0.6,,-4.6,,3.5,,0.2,,,,,M,11,,28,,55,,0,,18.6,,50,,89,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.17,2019-03-17 00:00:00,QC,2019,3,17,-4.9,,-7.4,,-2.3,,0.2,,,,,M,10,,25,,50,,0,,22.9,,39,,64,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.18,2019-03-18 00:00:00,QC,2019,3,18,-4.8,,-8.7,,-0.9,,0,,,,,M,10,,25,,42,,0,,22.8,,35,,72,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.19,2019-03-19 00:00:00,QC,2019,3,19,-4.9,,-10.9,,1,,0,,,,,M,10,,,,,,0,,22.9,,32,,70,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.20,2019-03-20 00:00:00,QC,2019,3,20,1,,-5.6,,7.6,,0,,,,,M,9,,,,,,0,,17,,40,,76,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.21,2019-03-21 00:00:00,QC,2019,3,21,4,,0.9,,7.1,,7.7,,,,,M,6,,16,,35,,0,,14,,55,,96,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.22,2019-03-22 00:00:00,QC,2019,3,22,2.1,,1,,3.1,,15.7,,,,,M,4,,33,,49,,0,,15.9,,73,,95,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.23,2019-03-23 00:00:00,QC,2019,3,23,-1.9,,-4.9,,1.1,,1.2,,,,,M,3,,28,,55,,0,,19.9,,40,,92,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.24,2019-03-24 00:00:00,QC,2019,3,24,0.4,,-3.7,,4.5,,0,,,,,M,3,,25,,42,,0,,17.6,,50,,87,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.25,2019-03-25 00:00:00,QC,2019,3,25,-3.7,,-7.6,,0.1,,0,,,,,M,3,,25,,45,,0,,21.7,,26,,81,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.26,2019-03-26 00:00:00,QC,2019,3,26,-3.6,,-7.8,,0.6,,0,,,,,M,3,,24,,40,,0,,21.6,,33,,51,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.27,2019-03-27 00:00:00,QC,2019,3,27,0.3,,-5.5,,6.1,,0,,,,,M,3,,,,,,0,,17.7,,30,,63,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.28,2019-03-28 00:00:00,QC,2019,3,28,4.3,,0,,8.7,,0.3,,,,,M,5,,21,,33,,0,,13.7,,47,,86,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.29,2019-03-29 00:00:00,QC,2019,3,29,2.7,,-2.4,,7.7,,1.5,,,,,M,5,,28,,36,,0,,15.3,,48,,94,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.30,2019-03-30 00:00:00,QC,2019,3,30,0.2,,-1.7,,2,,5.9,,,,,M,5,,,,,,0,,17.8,,76,,97,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.3.31,2019-03-31 00:00:00,QC,2019,3,31,0.2,,-1.8,,2.2,,5.6,,,,,M,5,,25,,46,,0,,17.8,,72,,98,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.1,2019-04-01 00:00:00,QC,2019,4,1,-2.1,,-6.4,,2.2,,0,,,,,M,5,,30,,50,,0,,20.1,,39,,71,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.2,2019-04-02 00:00:00,QC,2019,4,2,3.8,,-1.8,,9.4,,0,,,,,M,5,,,,,,0,,14.2,,34,,70,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.3,2019-04-03 00:00:00,QC,2019,4,3,4.1,,-1.9,,10.1,,0,,,,,M,5,,27,,69,,0,,13.9,,32,,79,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.4,2019-04-04 00:00:00,QC,2019,4,4,-1.2,,-4.7,,2.2,,0,,,,,M,5,,29,,64,,0,,19.2,,29,,68,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.5,2019-04-05 00:00:00,QC,2019,4,5,-1.2,,-7.2,,4.8,,2.9,,,,,M,5,,16,,34,,0,,19.2,,28,,97,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.6,2019-04-06 00:00:00,QC,2019,4,6,4.5,,1,,8.1,,1.6,,,,,M,5,,27,,36,,0,,13.5,,63,,99,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.7,2019-04-07 00:00:00,QC,2019,4,7,6.3,,1.4,,11.2,,0.3,,,,,M,5,,4,,39,,0,,11.7,,52,,91,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.8,2019-04-08 00:00:00,QC,2019,4,8,0,,-2.2,,2.2,,13.4,,,,,M,5,,5,,48,,0,,18,,75,,96,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.9,2019-04-09 00:00:00,QC,2019,4,9,-1.4,,-2.6,,-0.2,,8.2,,,,,M,5,,3,,38,,0,,19.4,,85,,97,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.10,2019-04-10 00:00:00,QC,2019,4,10,0.5,,-3.5,,4.6,,0,,,,,M,8,,28,,37,,0,,17.5,,52,,88,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.11,2019-04-11 00:00:00,QC,2019,4,11,0.8,,-4.6,,6.1,,0,,,,,M,5,,,,,,0,,17.2,,42,,81,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.12,2019-04-12 00:00:00,QC,2019,4,12,8.7,,3,,14.4,,0,,,,,M,5,,13,,40,,0,,9.3,,36,,89,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.13,2019-04-13 00:00:00,QC,2019,4,13,10.8,,4.4,,17.3,,0,,,,,M,5,,23,,61,,0,,7.2,,29,,93,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.14,2019-04-14 00:00:00,QC,2019,4,14,5.2,,1.3,,9.2,,5.4,,,,,M,4,,4,,48,,0,,12.8,,41,,93,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.15,2019-04-15 00:00:00,QC,2019,4,15,4.1,,2.4,,5.8,,1.7,,,,,M,4,,5,,53,,0,,13.9,,74,,95,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.16,2019-04-16 00:00:00,QC,2019,4,16,5.8,,2,,9.6,,0,,,,,M,4,,30,,51,,0,,12.2,,41,,72,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.17,2019-04-17 00:00:00,QC,2019,4,17,6.2,,-1.4,,13.8,,0,,,,,M,3,,,,,,0,,11.8,,22,,84,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.18,2019-04-18 00:00:00,QC,2019,4,18,11,,5.9,,16.1,,0,,,,,M,3,,17,,56,,0,,7,,39,,88,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.19,2019-04-19 00:00:00,QC,2019,4,19,8.9,,4.8,,12.9,,30.6,,,,,M,2,,4,,49,,0,,9.1,,89,,95,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.20,2019-04-20 00:00:00,QC,2019,4,20,6,,4.6,,7.3,,11.2,,,,,M,2,,3,,56,,0,,12,,86,,95,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.21,2019-04-21 00:00:00,QC,2019,4,21,9.7,,3.4,,16.1,,0,,,,,M,2,,,,,,0,,8.3,,65,,97,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.22,2019-04-22 00:00:00,QC,2019,4,22,11.7,,4.8,,18.6,,0,,,,,M,2,,3,,38,,0,,6.3,,26,,95,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.23,2019-04-23 00:00:00,QC,2019,4,23,11.8,,6.4,,17.2,,2.3,,,,,M,1,,4,,41,,0,,6.2,,39,,97,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.24,2019-04-24 00:00:00,QC,2019,4,24,6.8,,5.5,,8.1,,6.5,,,,,M,1,,23,,45,,0,,11.2,,71,,97,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.25,2019-04-25 00:00:00,QC,2019,4,25,8.2,,5.1,,11.3,,0,,,,,M,1,,,,,,0,,9.8,,57,,89,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.26,2019-04-26 00:00:00,QC,2019,4,26,8,,5.3,,10.8,,21.5,,,,,M,1,,12,,50,,0,,10,,77,,94,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.27,2019-04-27 00:00:00,QC,2019,4,27,5.4,,2.9,,7.8,,9.2,,,,,M,1,,24,,56,,0,,12.6,,63,,96,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.28,2019-04-28 00:00:00,QC,2019,4,28,5.9,,1.8,,10.1,,0,,,,,M,1,,32,,35,,0,,12.1,,31,,79,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.29,2019-04-29 00:00:00,QC,2019,4,29,4.5,,-0.5,,9.4,,0,,,,,M,1,,,,,,0,,13.5,,23,,61,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.4.30,2019-04-30 00:00:00,QC,2019,4,30,9.8,,5.6,,14,,0,,,,,M,1,,32,,33,,0,,8.2,,23,,48,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.1,2019-05-01 00:00:00,QC,2019,5,1,5.5,,2.5,,8.4,,5.8,,,,,M,,,4,,47,,0,,12.5,,26,,93,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.2,2019-05-02 00:00:00,QC,2019,5,2,6.3,,2.8,,9.7,,0.2,,,,,M,,,4,,44,,0,,11.7,,69,,94,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.3,2019-05-03 00:00:00,QC,2019,5,3,9.2,,7.8,,10.5,,3.1,,,,,M,,,,,,,0,,8.8,,84,,96,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.4,2019-05-04 00:00:00,QC,2019,5,4,11.7,,7,,16.3,,0.2,,,,,M,,,,,,,0,,6.3,,40,,95,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.5,2019-05-05 00:00:00,QC,2019,5,5,12,,3.7,,20.2,,0,,,,,M,,,9,,34,,0,,6,,28,,95,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.6,2019-05-06 00:00:00,QC,2019,5,6,16.1,,9.1,,23.2,,0,,,,,M,,,23,,33,,0,,1.9,,27,,91,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.7,2019-05-07 00:00:00,QC,2019,5,7,11.8,,5,,18.5,,0,,,,,M,,,1,,41,,0,,6.2,,34,,83,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.8,2019-05-08 00:00:00,QC,2019,5,8,7.3,,0.5,,14,,0,,,,,M,,,1,,35,,0,,10.7,,23,,62,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.9,2019-05-09 00:00:00,QC,2019,5,9,10.6,,4.5,,16.7,,12.2,,,,,M,,,13,,48,,0,,7.4,,25,,84,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.10,2019-05-10 00:00:00,QC,2019,5,10,13.1,,8.4,,17.9,,24.8,,,,,M,,,27,,55,,0,,4.9,,65,,97,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.11,2019-05-11 00:00:00,QC,2019,5,11,9.7,,5.5,,13.9,,0,,,,,M,,,32,,40,,0,,8.3,,39,,77,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.12,2019-05-12 00:00:00,QC,2019,5,12,11.4,,6,,16.9,,0,,,,,M,,,3,,36,,0,,6.6,,25,,71,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.13,2019-05-13 00:00:00,QC,2019,5,13,11.3,,6.7,,15.8,,3,,,,,M,,,4,,33,,0,,6.7,,37,,90,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.14,2019-05-14 00:00:00,QC,2019,5,14,7.1,,5.6,,8.7,,8.3,,,,,M,,,5,,33,,0,,10.9,,72,,92,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.15,2019-05-15 00:00:00,QC,2019,5,15,10.3,,5.7,,14.9,,0,,,,,M,,,20,,31,,0,,7.7,,44,,85,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.16,2019-05-16 00:00:00,QC,2019,5,16,11.8,,7.4,,16.3,,0,,,,,M,,,,,,,0,,6.2,,39,,75,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.17,2019-05-17 00:00:00,QC,2019,5,17,11.8,,9,,14.7,,0.3,,,,,M,,,29,,39,,0,,6.2,,58,,91,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.18,2019-05-18 00:00:00,QC,2019,5,18,11.9,,8.1,,15.6,,0.2,,,,,M,,,,,,,0,,6.1,,54,,79,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.19,2019-05-19 00:00:00,QC,2019,5,19,14.5,,10.3,,18.7,,11.1,,,,,M,,,4,,33,,0,,3.5,,59,,96,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.20,2019-05-20 00:00:00,QC,2019,5,20,16.3,,9.8,,22.9,,0,,,,,M,,,23,,55,,0,,1.7,,49,,98,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.21,2019-05-21 00:00:00,QC,2019,5,21,11.9,,7.3,,16.5,,0.2,,,,,M,,,28,,67,,0,,6.1,,39,,82,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.22,2019-05-22 00:00:00,QC,2019,5,22,12.6,,5.8,,19.3,,0.2,,,,,M,,,,,,,0,,5.4,,33,,79,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.23,2019-05-23 00:00:00,QC,2019,5,23,16.8,,12.4,,21.2,,15.9,,,,,M,,,36,,50,,0,,1.2,,43,,96,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.24,2019-05-24 00:00:00,QC,2019,5,24,13.9,,10.8,,17.1,,1.4,,,,,M,,,34,,36,,0,,4.1,,62,,95,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.25,2019-05-25 00:00:00,QC,2019,5,25,15.5,,9.6,,21.3,,0.4,,,,,M,,,15,,34,,0,,2.5,,44,,96,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.26,2019-05-26 00:00:00,QC,2019,5,26,18.2,,12.3,,24.1,,0.6,,,,,M,,,25,,43,,0.2,,0,,42,,96,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.27,2019-05-27 00:00:00,QC,2019,5,27,13.1,,9.1,,17,,0,,,,,M,,,27,,32,,0,,4.9,,33,,73,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.28,2019-05-28 00:00:00,QC,2019,5,28,10.3,,7.8,,12.8,,1.6,,,,,M,,,,,,,0,,7.7,,53,,87,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.29,2019-05-29 00:00:00,QC,2019,5,29,12.2,,8.2,,16.1,,0.2,,,,,M,,,,,,,0,,5.8,,61,,89,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.30,2019-05-30 00:00:00,QC,2019,5,30,16.6,,11,,22.3,,,M,,,,M,,,23,,41,,0,,1.4,,47,,88,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.5.31,2019-05-31 00:00:00,QC,2019,5,31,11.7,,7.8,,15.7,,0,,,,,M,,,28,,31,,0,,6.3,,42,,80,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2019.6.1,2019-06-01 00:00:00,QC,2019,6,1,14.3,,9.7,,18.8,,0,,,,,M,,,,,,,0,,3.7,,39,,77,
